,movieId,title
42181,42182,Science Fiction Volume One: The Osiris Child
22870,22871,Prêt à tout
22581,22582,Atrocious
4336,4337,The Accidental Tourist
13690,13691,Incendiary
43526,43527,Small Crimes
804,805,The Adventures of Pinocchio
1314,1315,The Preacher's Wife
2511,2512,Black Mask
23291,23292,The Ultimate Accessory
11278,11279,Everyone's Hero
12874,12875,Hell Ride
12884,12885,The Objective
7049,7050,Beyond Re-Animator
2326,2327,Affliction
4626,4627,The Musketeer
29177,29178,The Ages of Love
25585,25586,12 Dates of Christmas
35057,35058,Chi-Raq
20966,20967,Livid
35233,35234,The Legend of Barney Thomson
17239,17240,Lottery Ticket
1533,1534,Excess Baggage
12133,12134,Silk
1776,1777,The Opposite of Sex
43520,43521,Le Jaguar
4086,4087,DeepStar Six
6504,6505,The Keep
29065,29066,Sabrina the Teenage Witch
7073,7074,No Good Deed
7596,7597,Dahmer
39282,39283,Dead Rising: Endgame
32081,32082,Firefighters
33538,33539,The Perfect Date
4592,4593,American Outlaws
21675,21676,Repeaters
3715,3716,Phantasm III: Lord of the Dead
33013,33014,Time Out of Mind
2998,2999,Flawless
11683,11684,I Think I Love My Wife
4185,4186,The Man Who Cried
1778,1779,Almost Heroes
7912,7913,The Clearing
163,164,The Doom Generation
35758,35759,Close Range
4781,4782,Jabberwocky
22022,22023,Panic Button
3489,3490,Saludos Amigos
154,155,Canadian Bacon
25317,25318,The Protector 2
38358,38359,Ogni maledetto Natale
4383,4384,High Spirits
10899,10900,Santa's Slay
25629,25630,The 7th Floor
2352,2353,Deadly Friend
23515,23516,Raze
13935,13936,Cheri
10498,10499,Empire of the Wolves
7852,7853,Undead
19631,19632,The Clink of Ice
3407,3408,The Prince of Tides
4547,4548,Troop Beverly Hills
14881,14882,Isolation
37168,37169,Open Season: Scared Silly
32324,32325,Let It Shine
31737,31738,Werewolf: The Beast Among Us
8769,8770,Demon Seed
43953,43954,The Hunter's Prayer
31899,31900,Lissi and the Wild Emperor
24749,24750,In Secret
6889,6890,Trapped in Paradise
12132,12133,The Last Winter
29526,29527,Radiostars
22506,22507,A Turtle’s Tale 2: Sammy’s Escape From Paradise
44270,44271,Kill Switch
14016,14017,"The Goods: Live Hard, Sell Hard"
9860,9861,Greedy
28769,28770,The Boy
45064,45065,Dirty Dancing
18584,18585,The Sorcerer and the White Snake
2500,2501,Chopping Mall
14924,14925,The Burrowers
25033,25034,The Boy Who Cried Werewolf
12394,12395,Welcome Home Roscoe Jenkins
28983,28984,The First Star
14698,14699,The Other Man
9297,9298,My Little Eye
11548,11549,The Secret
12907,12908,Return to House on Haunted Hill
11160,11161,The Night Listener
30156,30157,The Comics
86,87,Dunston Checks In
9600,9601,Deathwatch
12793,12794,Death Defying Acts
5552,5553,Billy Bathgate
25014,25015,Ragnarok
39982,39983,The Childhood of a Leader
29411,29412,Book of Blood
1279,1280,Amityville II: The Possession
13568,13569,Rest Stop
14501,14502,Invaders from Mars
8128,8129,Witchboard
22711,22712,"I, Cesar"
37816,37817,My Worst Nightmare
4390,4391,The Lair of the White Worm
14922,14923,Joy Ride 2: Dead Ahead
4949,4950,Slackers
26403,26404,JLA Adventures: Trapped in Time
25293,25294,WolfCop
4682,4683,SpaceCamp
32829,32830,Bloodsucking Bastards
192,193,Something to Talk About
21956,21957,You May Not Kiss the Bride
13271,13272,Jack Brooks: Monster Slayer
6556,6557,Party Monster
6571,6572,Kuffs
27644,27645,The Adventures of André and Wally B.
24952,24953,Miss Meadows
1679,1680,The Night Flier
16211,16212,Tiny Furniture
680,681,The Substitute
23238,23239,Wake Wood
20727,20728,My Awkward Sexual Adventure
1526,1527,Desperate Measures
5994,5995,The New York Ripper
24269,24270,Happy Christmas
17479,17480,Beverly Hills Chihuahua 2
12643,12644,Savage Grace
42220,42221,Saturn 3
18065,18066,Sometimes They Come Back
15497,15498,The Good Guy
10664,10665,The Dentist
3942,3943,Sugar & Spice
22307,22308,Demons 2
34438,34439,The Falling
45149,45150,Mom or Dad?
3813,3814,The Slumber Party Massacre
31553,31554,Mai Stati Uniti
43981,43982,Casper: A Spirited Beginning
5559,5560,Urban Cowboy
5580,5581,Cannibal Ferox
25078,25079,Listen Up Philip
16980,16981,Atlas Shrugged Part I
34118,34119,Our Lips Are Sealed
3906,3907,All the Pretty Horses
27831,27832,Zipper
11398,11399,The Return
20805,20806,Iron Man: Rise of Technovore
42056,42057,Coin Heist
24499,24500,Beneath
12942,12943,Altered
30152,30153,Department Store
43285,43286,Win It All
6821,6822,Final Analysis
3567,3568,Porky's II: The Next Day
22631,22632,Drift
13237,13238,Alien Raiders
19437,19438,Manual of Love 2
19660,19661,The Babymakers
2772,2773,Drive Me Crazy
5568,5569,Xanadu
5560,5561,Terror Train
12502,12503,Alatriste
32923,32924,Return to Halloweentown
38608,38609,Leatherface
43060,43061,Bokeh
41950,41951,The Unknown Girl
38695,38696,Big Driver
19872,19873,Imaginaerum
977,978,The Chamber
10728,10729,The Ordeal
11997,11998,Resurrecting the Champ
28653,28654,Digging Up the Marrow
6336,6337,Rugrats Go Wild
44939,44940,12 Feet Deep
24883,24884,Sex Ed
30991,30992,Search Party
31005,31006,Skin Trade
37691,37692,Disorder
4095,4096,C.H.U.D.
18472,18473,W.E.
5314,5315,Hey Arnold! The Movie
4348,4349,Big Business
24389,24390,Stage Fright
17367,17368,Megan is Missing
1374,1375,Turbulence
11277,11278,The Woods
29899,29900,After
5919,5920,Biker Boyz
2412,2413,Alligator
9373,9374,The Brown Bunny
2862,2863,Three to Tango
15583,15584,Operation: Endgame
21911,21912,Arthur Newman
35136,35137,American Hero
23485,23486,Jimi: All Is by My Side
12270,12271,The Flock
14902,14903,Road Trip: Beer Pong
818,819,Bordello of Blood
11729,11730,The Inglorious Bastards
2790,2791,Random Hearts
33999,34000,Colt 45
20100,20101,Addicted
14160,14161,The Broken
6178,6179,The Wiz
19027,19028,5 Days of War
10589,10590,The Deep
19086,19087,4.3.2.1
11966,11967,Bratz
30850,30851,Aloha Scooby-Doo!
40231,40232,Honey 3: Dare to Dance
4226,4227,Unlawful Entry
32433,32434,Every Secret Thing
5101,5102,Split Second
12886,12887,Henry Poole Is Here
11663,11664,The Abandoned
10176,10177,The I Inside
4799,4800,The Toy
8962,8963,Begotten
35974,35975,Wiener-Dog
36332,36333,Un plus une
23150,23151,Möbius
42869,42870,Sleight
29879,29880,Pound of Flesh
39620,39621,The New Kid
29476,29477,Halo: Nightfall
11797,11798,The Ex
19757,19758,The Details
12142,12143,My Mom's New Boyfriend
10803,10804,Tamara
41263,41264,Army of One
598,599,Candyman: Farewell to the Flesh
5473,5474,The Banger Sisters
5281,5282,Divine Secrets of the Ya-Ya Sisterhood
21713,21714,Crystal Fairy & the Magical Cactus
40726,40727,Unique Brothers
11677,11678,Right at Your Door
42903,42904,Beata ignoranza
29680,29681,Barbie: A Fairy Secret
18606,18607,The Dead
8145,8146,A Dirty Shame
8856,8857,"Silent Night, Deadly Night"
17264,17265,Daydream Nation
3712,3713,The Crush
22311,22312,Wrong Cops
26354,26355,The Key
3645,3646,Missing in Action 2: The Beginning
42998,42999,The Tommyknockers
2226,2227,I'll Be Home for Christmas
36035,36036,Terminus
1942,1943,Herbie Goes To Monte Carlo
20338,20339,After Porn Ends
15052,15053,Peacock
21036,21037,Age of Heroes
8939,8940,Frankenhooker
60,61,Eye for an Eye
6553,6554,Dickie Roberts: Former Child Star
8137,8138,Mr. 3000
25363,25364,Tifosi
15726,15727,Fear and Desire
27869,27870,Results
36147,36148,Ever Been to the Moon?
2040,2041,House II: The Second Story
32073,32074,Fantozzi in Heaven
8757,8758,Futureworld
7361,7362,Raising Cain
17457,17458,Forget Me Not
12850,12851,Swing Vote
25162,25163,Enemies Closer
16797,16798,Scooby-Doo! Curse of the Lake Monster
18820,18821,L!fe Happens
2934,2935,Anywhere But Here
5414,5415,Down and Out in Beverly Hills
2136,2137,Married to the Mob
15648,15649,Black Water
3462,3463,Breathless
18766,18767,Damsels in Distress
14229,14230,The Hills Run Red
21107,21108,Schlussmacher
24087,24088,God's Pocket
21263,21264,The Client List
4820,4821,Lone Wolf McQuade
27662,27663,Paris-Manhattan
12541,12542,Sex and Death 101
4189,4190,Love Potion No. 9
27507,27508,Halloweentown High
29698,29699,Barbie Mariposa and Her Butterfly Fairy Friends
4213,4214,What's the Worst That Could Happen?
13383,13384,Dead Like Me: Life After Death
2644,2645,Dick
10834,10835,Five Children and It
21620,21621,At Any Price
18235,18236,Elephant White
15863,15864,The Poughkeepsie Tapes
10471,10472,Where the Truth Lies
23064,23065,Avengers Confidential: Black Widow & Punisher
32076,32077,Fantozzi Retires
39476,39477,Slack Bay
22382,22383,The Human Race
6229,6230,The In-Laws
43495,43496,Last Call for Nowhere
3538,3539,Puppet Master
27979,27980,Relationship Status: It's Complicated
24551,24552,The Land Before Time V: The Mysterious Island
30986,30987,Manglehorn
29692,29693,Barbie Presents: Thumbelina
19724,19725,The Babysitters
11442,11443,Unaccompanied Minors
29332,29333,The Harvest
30675,30676,Dhoom 2
20214,20215,The Samaritan
23595,23596,The Trials of Cate McCall
2409,2410,Airport '77
2905,2906,The Funhouse
8167,8168,Orca: The Killer Whale
21700,21701,Zambezia
26551,26552,Torrente 5: Operación Eurovegas
25919,25920,My best enemy
16579,16580,Ca$h
11062,11063,The Sheriff and the Satellite Kid
37638,37639,Pee-wee's Big Holiday
6509,6510,10
25136,25137,DragonHeart: A New Beginning
20532,20533,The Solitude of Prime Numbers
9906,9907,Tanguy
15189,15190,Diary of a Nymphomaniac
5823,5824,Blue Steel
30805,30806,Boogeyman 2
11406,11407,Let's Go to Prison
3431,3432,Gossip
29229,29230,Seven Dwarfs
32071,32072,Fantozzi The Return
26090,26091,Happy New Year
21350,21351,Frankenstein's Army
41798,41799,Lou!
32997,32998,The Keeping Room
11612,11613,Street Trash
12552,12553,Chapter 27
24466,24467,Young Detective Dee: Rise of the Sea Dragon
24852,24853,Last Passenger
15238,15239,Dread
13143,13144,Dinotopia
6127,6128,Head of State
6344,6345,Alex & Emma
34625,34626,Double zéro
4289,4290,The House by the Cemetery
6227,6228,Pokémon Heroes: Latios and Latias
4437,4438,American Ninja
14307,14308,Amelia
783,784,She's the One
4088,4089,Revenge of the Nerds II: Nerds in Paradise
10806,10807,Freedomland
35685,35686,How to Build a Better Boy
41129,41130,Come and Find Me
21234,21235,Jug Face
43006,43007,Population 436
31952,31953,Ooops! Noah is Gone...
4433,4434,Waxwork
8084,8085,Yu-Gi-Oh! The Movie
5430,5431,Swimfan
12567,12568,Super High Me
11192,11193,Lie with Me
34580,34581,Fonzy
26014,26015,When in Rome
28589,28590,Falcon Rising
35921,35922,Spy Time
31846,31847,Pressure
24550,24551,The Land Before Time IV: Journey Through the Mists
11597,11598,Reno 911!: Miami
4015,4016,Head Over Heels
970,971,2 Days in the Valley
15198,15199,St Trinian's 2: The Legend of Fritton's Gold
39625,39626,The Love Witch
19207,19208,Being Flynn
4121,4122,Josie and the Pussycats
11448,11449,Fur: An Imaginary Portrait of Diane Arbus
42123,42124,Clinical
31552,31553,Out of the Blue
10222,10223,Bad News Bears
33646,33647,Baskin
12714,12715,Young People Fucking
11735,11736,Royal Palace
14727,14728,The Thaw
19258,19259,"Love, Wedding, Marriage"
24534,24535,The Hit List
40052,40053,God's Not Dead 2
25456,25457,Khumba
631,632,Diabolique
25925,25926,Sotto una buona stella
8157,8158,The Man with One Red Shoe
44863,44864,Ugly Melanie
25376,25377,Jarhead 2: Field of Fire
21268,21269,Pawn Shop Chronicles
6084,6085,Prozac Nation
41497,41498,A Kind of Murder
21279,21280,Love
16891,16892,L: Change the World
23016,23017,The French Minister
24956,24957,Quantum Love
12509,12510,Smart People
33408,33409,Into the Grizzly Maze
24295,24296,The Adventurer: The Curse of the Midas Box
1283,1284,April Fool's Day
12221,12222,Margot at the Wedding
44309,44310,2 Alone in Paris
3435,3436,Jennifer Eight
9511,9512,Casshern
24418,24419,Blind
13339,13340,Make It Happen
2348,2349,Leatherface: Texas Chainsaw Massacre III
22823,22824,Someone Marry Barry
4615,4616,O
12388,12389,Dark Angel
14548,14549,Veronika Decides to Die
19270,19271,Brake
8106,8107,Vanity Fair
14182,14183,Blood Creek
10929,10930,Dead Birds
1717,1718,The Object of My Affection
2845,2846,The Story of Us
6595,6596,Once Bitten
25691,25692,Let's Kill Ward's Wife
1523,1524,Free Willy 3: The Rescue
4042,4043,Get Over It
10822,10823,Half Light
40727,40728,Io che amo solo te
5922,5923,The Guru
40583,40584,The Neighbor
12677,12678,The Promotion
10765,10766,The Dark
1659,1660,Senseless
2422,2423,Earthquake
4020,4021,The Million Dollar Hotel
17944,17945,Hell
11987,11988,Joshua
15428,15429,Didier
20843,20844,Black Gold
36551,36552,L'abbiamo fatta grossa
23489,23490,Bad Ass 2: Bad Asses
30571,30572,High Lane
31494,31495,Staten Island Summer
40590,40591,Twitches
1459,1460,Fathers' Day
19980,19981,Hyde Park on Hudson
448,449,For Love or Money
90,91,Mary Reilly
24444,24445,S.W.A.T.: Firefight
33472,33473,Kokowaah 2
3268,3269,Who's Harry Crumb?
12549,12550,Gabriel
7104,7105,The Big Bounce
7108,7109,Barbershop 2:  Back in Business
11155,11156,Black Gold
982,983,Herbie Rides Again
18938,18939,Beyond the Black Rainbow
40797,40798,The Cheetah Girls 2
22783,22784,Date and Switch
7109,7110,Catch That Kid
7201,7202,Mad Dog and Glory
14030,14031,Miss March
25920,25921,"Grande, grosso e Verdone"
20946,20947,My Fake Fiance
30464,30465,Wendy Wu: Homecoming Warrior
5092,5093,All the Right Moves
3003,3004,The Distinguished Gentleman
4971,4972,Rookie of the Year
36175,36176,Le Mac
23341,23342,Magic Magic
18930,18931,Columbus Circle
28447,28448,Every Thing Will Be Fine
2787,2788,Psycho III
2408,2409,Airport 1975
9391,9392,In Hell
14569,14570,Beyond a Reasonable Doubt
2151,2152,The Seventh Sign
29180,29181,Kiss Me Again
39358,39359,La Chance de ma vie
2435,2436,The Rage: Carrie 2
2923,2924,Meatballs
35706,35707,Hell & Back
1608,1609,Red Corner
15051,15052,The Final
974,975,Extreme Measures
10605,10606,Havoc
11650,11651,White Noise 2: The Light
33263,33264,Jump In!
3079,3080,The Presidio
16669,16670,Country Strong
39664,39665,Southside with You
10469,10470,Shopgirl
23426,23427,Big Ass Spider!
11325,11326,Running with Scissors
13747,13748,Killshot
7862,7863,Killing Me Softly
19421,19422,360
6105,6106,Ringu 2
15812,15813,Infestation
2385,2386,My Favorite Martian
18560,18561,The Shrine
38388,38389,Term Life
12289,12290,Ricochet
27919,27920,Teen Spirit
33038,33039,Monster Hunt
454,455,The Getaway
1589,1590,Mad City
537,538,Son in Law
3579,3580,Alien Nation
10547,10548,Edison
18113,18114,The Deep Blue Sea
25295,25296,The Borderlands
28797,28798,Flying Home
543,544,Terminal Velocity
39340,39341,The Duel
12261,12262,The Deaths of Ian Stone
3273,3274,She-Devil
11842,11843,The Breed
14120,14121,Green Street Hooligans 2
44826,44827,Pokémon 4Ever: Celebi - Voice of the Forest
27638,27639,Wolves
6082,6083,Willard
5535,5536,Pokémon 4Ever: Celebi - Voice of the Forest
1779,1780,Hope Floats
9056,9057,Major League II
11781,11782,Lucky You
11849,11850,Satan
29677,29678,Barbie Diaries
18625,18626,Retreat
24337,24338,The Swan Princess: Escape from Castle Mountain
10711,10712,Casper Meets Wendy
23237,23238,Hatchet III
10568,10569,The Ice Harvest
511,512,Renaissance Man
13636,13637,The Girlfriend Experience
22995,22996,Son of God
255,256,Kiss of Death
35684,35685,Frenemies
35529,35530,It's Now or Never
22403,22404,Bounty Killer
13068,13069,Tokyo Gore Police
20281,20282,Shadow Dancer
24950,24951,The Damned
12364,12365,The Signal
20384,20385,The Liability
3492,3493,Honeymoon in Vegas
26011,26012,Save the Last Dance 2
697,698,Flipper
30980,30981,Madame Bovary
28650,28651,Late Phases
39718,39719,Robinson Crusoe
33623,33624,The Blackcoat's Daughter
31979,31980,Dark Was the Night
5874,5875,A Guy Thing
4473,4474,Harlem Nights
15409,15410,Solitary Man
2791,2792,Superstar
14938,14939,Nine Dead
2946,2947,Poison Ivy
20153,20154,Extracted
12621,12622,"War, Inc."
6840,6841,Guarding Tess
694,695,The Truth About Cats & Dogs
414,415,The Beverly Hillbillies
484,485,Made in America
17575,17576,Twixt
5395,5396,Serving Sara
2355,2356,Jumpin' Jack Flash
9955,9956,Carrie
31518,31519,The Worst Christmas of My Life
4269,4270,Cannonball Run II
39383,39384,Absolutely Fabulous: The Movie
19200,19201,Dragon Ball Z: Bio-Broly
3530,3531,City of the Living Dead
14700,14701,Ninja
21826,21827,Baggage Claim
29324,29325,Cub
174,175,Lord of Illusions
16906,16907,Dead Space: Downfall
805,806,Joe's Apartment
1927,1928,Blank Check
16664,16665,From Prada to Nada
11490,11491,The Good German
11792,11793,Maniac Cop
20904,20905,Syrup
22569,22570,Husk
33187,33188,Tiger House
3316,3317,Dying Young
39367,39368,The ReZort
30210,30211,Song One
578,579,The Brady Bunch Movie
24707,24708,Crush
5112,5113,Smokey and the Bandit II
19651,19652,Transit
18586,18587,Smokin' Aces 2: Assassins' Ball
6853,6854,King Ralph
2153,2154,Nothing but Trouble
29345,29346,Adult Beginners
19604,19605,"Farewell, My Queen"
13985,13986,The Killing Room
22907,22908,In Fear
43524,43525,Voice from the Stone
10216,10217,Hardware
12471,12472,Return of the Living Dead 3
21433,21434,Evidence
14997,14998,I Hate Valentine's Day
24391,24392,The Swan Princess: The Mystery of the Enchanted Kingdom
21662,21663,Battle of the Year
24083,24084,The Calling
4536,4537,Shocker
12602,12603,Meet Bill
24998,24999,ABCs of Death 2
23695,23696,Ra.One
39067,39068,Next Time I'll Aim for the Heart
39118,39119,Approaching the Unknown
9643,9644,The Chase
43242,43243,Life-Size
5446,5447,Captain Ron
29093,29094,Poker Night
23363,23364,Lovely Molly
22962,22963,Bad Country
22820,22821,Cold Comes the Night
20940,20941,The Corsican File
18646,18647,Arena
24336,24337,Bad Grandpa .5
29889,29890,Strangerland
16259,16260,Hatchet II
78,79,The Juror
15392,15393,TiMER
223,224,Drop Zone
12440,12441,College Road Trip
2782,2783,The Dark Half
4177,4178,Angel Eyes
22499,22500,+1
9829,9830,D.E.B.S.
8877,8878,The Stuff
1552,1553,Fire Down Below
32625,32626,Paranormal Activity: Tokyo Night
34344,34345,Blue Mountain State: The Rise of Thadland
43291,43292,My Cousin Rachel
4365,4366,Critters 2
2061,2062,Wrongfully Accused
16789,16790,Scooby-Doo! The Mystery Begins
3680,3681,Freejack
44925,44926,The House
19355,19356,6 Bullets
23834,23835,Video Games: The Movie
11556,11557,Blood and Chocolate
41177,41178,The Late Bloomer
2553,2554,Swamp Thing
5429,5430,City By The Sea
32895,32896,The Nightmare
30347,30348,Police Story 2013
44844,44845,Porn in the Hood
2214,2215,Tales from the Darkside: The Movie
22560,22561,A Single Shot
40443,40444,Rampage: Capital Punishment
4139,4140,One Night at McCool's
30314,30315,5 Flights Up
38567,38568,The Family Fang
37802,37803,Ice Age: The Great Egg-Scapade
2387,2388,Jawbreaker
25796,25797,The 11 Commandments
17988,17989,Assassination Games
41994,41995,When the Bough Breaks
9736,9737,"No Retreat, No Surrender"
9382,9383,Bring It On Again
24777,24778,Stalingrad
22630,22631,Banshee Chapter
